SRC_Station_Name,SRC_STATION_ID,DEST_STATION_NAME,DEST_STATION_ID,OCT_ADT_FARE,OCT_STD_FARE,SINGLE_ADT_FARE,OCT_CON_CHILD_FARE,OCT_CON_ELDERLY_FARE,OCT_CON_PWD_FARE,SINGLE_CON_CHILD_FARE,SINGLE_CON_ELDERLY_FARE
Kwai Hing,23,Yau Ma Tei,5,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Mong Kok,6,8.7,4.2,10,4.2,2,2,4.5,4.5
Kwai Hing,23,Shek Kip Mei,7,8.7,4.2,10,4.2,2,2,4.5,4.5
Kwai Hing,23,Kowloon Tong,8,8.7,4.2,10,4.2,2,2,4.5,4.5
Kwai Hing,23,Lok Fu,9,8.7,4.2,10,4.2,2,2,4.5,4.5
Kwai Hing,23,Wong Tai Sin,10,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Diamond Hill,11,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Choi Hung,12,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Kowloon Bay,13,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Ngau Tau Kok,14,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Kwun Tong,15,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Prince Edward,16,8.7,4.2,10,4.2,2,2,4.5,4.5
Kwai Hing,23,Sham Shui Po,17,7,3.5,7.5,3.5,2,2,4,4
Kwai Hing,23,Cheung Sha Wan,18,7,3.5,7.5,3.5,2,2,4,4
Kwai Hing,23,Lai Chi Kok,19,5.6,3,6,3,2,2,3.5,3.5
Kwai Hing,23,Mei Foo,20,5.6,3,6,3,2,2,3.5,3.5
Kwai Hing,23,Lai King,21,4.7,3,5,3,2,2,3.5,3.5
Kwai Hing,23,Kwai Fong,22,4.7,3,5,3,2,2,3.5,3.5
Kwai Hing,23,Kwai Hing,23,0,0,0,0,0,0,0,0
Kwai Hing,23,Tai Wo Hau,24,4.7,3,5,3,2,2,3.5,3.5
Kwai Hing,23,Tsuen Wan,25,4.7,3,5,3,2,2,3.5,3.5
Kwai Hing,23,Sheung Wan,26,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Wan Chai,27,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Causeway Bay,28,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Tin Hau,29,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Fortress Hill,30,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,North Point,31,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Quarry Bay,32,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Tai Koo,33,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Sai Wan Ho,34,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Shau Kei Wan,35,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Heng Fa Chuen,36,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Chai Wan,37,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Lam Tin,38,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Hong Kong,39,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Kowloon,40,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Olympic,41,8.7,4.2,10,4.2,2,2,4.5,4.5
Kwai Hing,23,Tsing Yi,42,4.7,3,5,3,2,2,3.5,3.5
Kwai Hing,23,Tung Chung,43,15,7.3,16,7.3,2,2,7.5,7.5
Kwai Hing,23,Yau Tong,48,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Tiu Keng Leng,49,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Tseung Kwan O,50,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Kwai Hing,23,Hang Hau,51,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Kwai Hing,23,Po Lam,52,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Kwai Hing,23,Nam Cheong,53,7,3.5,7.5,3.5,2,2,4,4
Kwai Hing,23,Sunny Bay,54,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Kwai Hing,23,Disneyland Resort,55,17.7,8.9,20,8.9,2,2,10,10
Kwai Hing,23,LOHAS Park,57,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Kwai Hing,23,Hung Hom,64,9.5,4.4,11.5,4.4,2,2,4.5,4.5
Kwai Hing,23,Mong Kok East,65,9.5,4.4,11.5,4.4,2,2,4.5,4.5
Kwai Hing,23,Tai Wai,67,11.6,5.6,13,5.6,2,2,6,6
Kwai Hing,23,Sha Tin,68,11.6,5.6,13,5.6,2,2,6,6
Kwai Hing,23,Fo Tan,69,11.9,5.9,14.5,5.9,2,2,6,6
Kwai Hing,23,Racecourse,70,20.7,10.5,24,10.5,2,2,12.5,12.5
Kwai Hing,23,University,71,12.6,6.2,14.5,6.2,2,2,6.5,6.5
Kwai Hing,23,Tai Po Market,72,14.3,7.1,16,7.1,2,2,7.5,7.5
Kwai Hing,23,Tai Wo,73,14.3,7.1,16,7.1,2,2,7.5,7.5
Kwai Hing,23,Fanling,74,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Kwai Hing,23,Sheung Shui,75,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Kwai Hing,23,Lo Wu,76,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Kwai Hing,23,Lok Ma Chau,78,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Kwai Hing,23,East Tsim Sha Tsui,80,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Sai Ying Pun,81,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,HKU,82,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Kennedy Town,83,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Ho Man Tin,84,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Whampoa,85,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Ocean Park,86,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Wong Chuk Hang,87,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Lei Tung,88,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,South Horizons,89,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Hin Keng,90,11.6,5.6,13,5.6,2,2,6,6
Kwai Hing,23,Kai Tak,91,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Sung Wong Toi,92,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,To Kwa Wan,93,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Exhibition Centre,94,14.9,7,15,7,2,2,7.5,7.5
Kwai Hing,23,Che Kung Temple,96,11.6,5.7,14,5.7,2,2,6,6
Kwai Hing,23,Sha Tin Wai,97,11.6,5.7,14,5.7,2,2,6,6
Kwai Hing,23,City One,98,11.6,5.7,14,5.7,2,2,6,6
Kwai Hing,23,Shek Mun,99,11.6,5.7,14,5.7,2,2,6,6
Kwai Hing,23,Tai Shui Hang,100,15,7.2,16,7.2,2,2,7.5,7.5
Kwai Hing,23,Heng On,101,15,7.2,16,7.2,2,2,7.5,7.5
Kwai Hing,23,Ma On Shan,102,15,7.2,16,7.2,2,2,7.5,7.5
Kwai Hing,23,Wu Kai Sha,103,15,7.2,16,7.2,2,2,7.5,7.5
Kwai Hing,23,Austin,111,10.5,4.7,12,4.7,2,2,5,5
Kwai Hing,23,Tsuen Wan West,114,5.6,3,6,3,2,2,3.5,3.5
Kwai Hing,23,Kam Sheung Road,115,17.7,8.9,18.5,8.9,2,2,10,10
Kwai Hing,23,Yuen Long,116,19.6,9.9,20.5,9.9,2,2,11.5,11.5
Kwai Hing,23,Long Ping,117,19.6,9.9,20.5,9.9,2,2,11.5,11.5
Kwai Hing,23,Tin Shui Wai,118,19.6,9.9,20.5,9.9,2,2,11.5,11.5
Kwai Hing,23,Siu Hong,119,19.6,9.9,20.5,9.9,2,2,11.5,11.5
Kwai Hing,23,Tuen Mun,120,19.6,9.9,20.5,9.9,2,2,11.5,11.5
Tai Wo Hau,24,Central,1,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Admiralty,2,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Tsim Sha Tsui,3,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Jordan,4,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Yau Ma Tei,5,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Mong Kok,6,8.7,4.2,10,4.2,2,2,4.5,4.5
Tai Wo Hau,24,Shek Kip Mei,7,8.7,4.2,10,4.2,2,2,4.5,4.5
Tai Wo Hau,24,Kowloon Tong,8,8.7,4.2,10,4.2,2,2,4.5,4.5
Tai Wo Hau,24,Lok Fu,9,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Wong Tai Sin,10,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Diamond Hill,11,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Choi Hung,12,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Kowloon Bay,13,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Ngau Tau Kok,14,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Kwun Tong,15,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Prince Edward,16,8.7,4.2,10,4.2,2,2,4.5,4.5
Tai Wo Hau,24,Sham Shui Po,17,8.7,4.2,10,4.2,2,2,4.5,4.5
Tai Wo Hau,24,Cheung Sha Wan,18,7,3.5,7.5,3.5,2,2,4,4
Tai Wo Hau,24,Lai Chi Kok,19,7,3.5,7.5,3.5,2,2,4,4
Tai Wo Hau,24,Mei Foo,20,5.6,3,6,3,2,2,3.5,3.5
Tai Wo Hau,24,Lai King,21,5.6,3,6,3,2,2,3.5,3.5
Tai Wo Hau,24,Kwai Fong,22,4.7,3,5,3,2,2,3.5,3.5
Tai Wo Hau,24,Kwai Hing,23,4.7,3,5,3,2,2,3.5,3.5
Tai Wo Hau,24,Tai Wo Hau,24,0,0,0,0,0,0,0,0
Tai Wo Hau,24,Tsuen Wan,25,4.7,3,5,3,2,2,3.5,3.5
Tai Wo Hau,24,Sheung Wan,26,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Wan Chai,27,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Causeway Bay,28,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Tin Hau,29,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Fortress Hill,30,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,North Point,31,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Quarry Bay,32,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Tai Koo,33,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Sai Wan Ho,34,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Shau Kei Wan,35,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Heng Fa Chuen,36,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Chai Wan,37,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Lam Tin,38,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Hong Kong,39,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Kowloon,40,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Olympic,41,8.7,4.2,10,4.2,2,2,4.5,4.5
Tai Wo Hau,24,Tsing Yi,42,4.7,3,5,3,2,2,3.5,3.5
Tai Wo Hau,24,Tung Chung,43,15,7.3,16,7.3,2,2,7.5,7.5
Tai Wo Hau,24,Yau Tong,48,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Tiu Keng Leng,49,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tai Wo Hau,24,Tseung Kwan O,50,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tai Wo Hau,24,Hang Hau,51,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tai Wo Hau,24,Po Lam,52,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tai Wo Hau,24,Nam Cheong,53,8.7,4.2,10,4.2,2,2,4.5,4.5
Tai Wo Hau,24,Sunny Bay,54,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tai Wo Hau,24,Disneyland Resort,55,17.7,8.9,20,8.9,2,2,10,10
Tai Wo Hau,24,LOHAS Park,57,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tai Wo Hau,24,Hung Hom,64,9.5,4.4,11.5,4.4,2,2,4.5,4.5
Tai Wo Hau,24,Mong Kok East,65,9.5,4.4,11.5,4.4,2,2,4.5,4.5
Tai Wo Hau,24,Tai Wai,67,11.6,5.6,13,5.6,2,2,6,6
Tai Wo Hau,24,Sha Tin,68,11.6,5.6,13,5.6,2,2,6,6
Tai Wo Hau,24,Fo Tan,69,11.9,5.9,14.5,5.9,2,2,6,6
Tai Wo Hau,24,Racecourse,70,20.7,10.5,24,10.5,2,2,12.5,12.5
Tai Wo Hau,24,University,71,12.6,6.2,14.5,6.2,2,2,6.5,6.5
Tai Wo Hau,24,Tai Po Market,72,14.3,7.1,16,7.1,2,2,7.5,7.5
Tai Wo Hau,24,Tai Wo,73,14.3,7.1,16,7.1,2,2,7.5,7.5
Tai Wo Hau,24,Fanling,74,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Tai Wo Hau,24,Sheung Shui,75,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Tai Wo Hau,24,Lo Wu,76,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Tai Wo Hau,24,Lok Ma Chau,78,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Tai Wo Hau,24,East Tsim Sha Tsui,80,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Sai Ying Pun,81,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,HKU,82,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Kennedy Town,83,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Ho Man Tin,84,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Whampoa,85,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Ocean Park,86,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Wong Chuk Hang,87,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Lei Tung,88,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,South Horizons,89,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Hin Keng,90,11.6,5.6,13,5.6,2,2,6,6
Tai Wo Hau,24,Kai Tak,91,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Sung Wong Toi,92,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,To Kwa Wan,93,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Exhibition Centre,94,14.9,7,15,7,2,2,7.5,7.5
Tai Wo Hau,24,Che Kung Temple,96,11.6,5.7,14,5.7,2,2,6,6
Tai Wo Hau,24,Sha Tin Wai,97,11.6,5.7,14,5.7,2,2,6,6
Tai Wo Hau,24,City One,98,11.6,5.7,14,5.7,2,2,6,6
Tai Wo Hau,24,Shek Mun,99,11.6,5.7,14,5.7,2,2,6,6
Tai Wo Hau,24,Tai Shui Hang,100,15,7.2,16,7.2,2,2,7.5,7.5
Tai Wo Hau,24,Heng On,101,15,7.2,16,7.2,2,2,7.5,7.5
Tai Wo Hau,24,Ma On Shan,102,15,7.2,16,7.2,2,2,7.5,7.5
Tai Wo Hau,24,Wu Kai Sha,103,15,7.2,16,7.2,2,2,7.5,7.5
Tai Wo Hau,24,Austin,111,10.5,4.7,12,4.7,2,2,5,5
Tai Wo Hau,24,Tsuen Wan West,114,4.7,2.4,5,2.4,2,2,2.5,2.5
Tai Wo Hau,24,Kam Sheung Road,115,17.7,8.9,18.5,8.9,2,2,10,10
Tai Wo Hau,24,Yuen Long,116,19.6,9.9,20.5,9.9,2,2,11.5,11.5
Tai Wo Hau,24,Long Ping,117,19.6,9.9,20.5,9.9,2,2,11.5,11.5
Tai Wo Hau,24,Tin Shui Wai,118,19.6,9.9,20.5,9.9,2,2,11.5,11.5
Tai Wo Hau,24,Siu Hong,119,19.6,9.9,20.5,9.9,2,2,11.5,11.5
Tai Wo Hau,24,Tuen Mun,120,19.6,9.9,20.5,9.9,2,2,11.5,11.5
Tsuen Wan,25,Central,1,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Admiralty,2,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Tsim Sha Tsui,3,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Jordan,4,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Yau Ma Tei,5,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Mong Kok,6,8.7,4.2,10,4.2,2,2,4.5,4.5
Tsuen Wan,25,Shek Kip Mei,7,8.7,4.2,10,4.2,2,2,4.5,4.5
Tsuen Wan,25,Kowloon Tong,8,8.7,4.2,10,4.2,2,2,4.5,4.5
Tsuen Wan,25,Lok Fu,9,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Wong Tai Sin,10,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Diamond Hill,11,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Choi Hung,12,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Kowloon Bay,13,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Ngau Tau Kok,14,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Kwun Tong,15,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Prince Edward,16,8.7,4.2,10,4.2,2,2,4.5,4.5
Tsuen Wan,25,Sham Shui Po,17,8.7,4.2,10,4.2,2,2,4.5,4.5
Tsuen Wan,25,Cheung Sha Wan,18,8.7,4.2,10,4.2,2,2,4.5,4.5
Tsuen Wan,25,Lai Chi Kok,19,7,3.5,7.5,3.5,2,2,4,4
Tsuen Wan,25,Mei Foo,20,7,3.5,7.5,3.5,2,2,4,4
Tsuen Wan,25,Lai King,21,5.6,3,6,3,2,2,3.5,3.5
Tsuen Wan,25,Kwai Fong,22,5.6,3,6,3,2,2,3.5,3.5
Tsuen Wan,25,Kwai Hing,23,4.7,3,5,3,2,2,3.5,3.5
Tsuen Wan,25,Tai Wo Hau,24,4.7,3,5,3,2,2,3.5,3.5
Tsuen Wan,25,Tsuen Wan,25,0,0,0,0,0,0,0,0
Tsuen Wan,25,Sheung Wan,26,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Wan Chai,27,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Causeway Bay,28,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Tin Hau,29,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Fortress Hill,30,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,North Point,31,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Quarry Bay,32,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Tai Koo,33,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Sai Wan Ho,34,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Shau Kei Wan,35,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Heng Fa Chuen,36,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Chai Wan,37,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Lam Tin,38,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Hong Kong,39,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Kowloon,40,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Olympic,41,8.7,4.2,10,4.2,2,2,4.5,4.5
Tsuen Wan,25,Tsing Yi,42,4.7,3,5,3,2,2,3.5,3.5
Tsuen Wan,25,Tung Chung,43,15,7.3,16,7.3,2,2,7.5,7.5
Tsuen Wan,25,Yau Tong,48,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tsuen Wan,25,Tiu Keng Leng,49,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tsuen Wan,25,Tseung Kwan O,50,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tsuen Wan,25,Hang Hau,51,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tsuen Wan,25,Po Lam,52,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tsuen Wan,25,Nam Cheong,53,8.7,4.2,10,4.2,2,2,4.5,4.5
Tsuen Wan,25,Sunny Bay,54,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tsuen Wan,25,Disneyland Resort,55,17.7,8.9,20,8.9,2,2,10,10
Tsuen Wan,25,LOHAS Park,57,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Tsuen Wan,25,Hung Hom,64,9.5,4.4,11.5,4.4,2,2,4.5,4.5
Tsuen Wan,25,Mong Kok East,65,9.5,4.4,11.5,4.4,2,2,4.5,4.5
Tsuen Wan,25,Tai Wai,67,11.6,5.6,13,5.6,2,2,6,6
Tsuen Wan,25,Sha Tin,68,11.6,5.6,13,5.6,2,2,6,6
Tsuen Wan,25,Fo Tan,69,11.9,5.9,14.5,5.9,2,2,6,6
Tsuen Wan,25,Racecourse,70,20.7,10.5,24,10.5,2,2,12.5,12.5
Tsuen Wan,25,University,71,12.6,6.2,14.5,6.2,2,2,6.5,6.5
Tsuen Wan,25,Tai Po Market,72,14.3,7.1,16,7.1,2,2,7.5,7.5
Tsuen Wan,25,Tai Wo,73,14.3,7.1,16,7.1,2,2,7.5,7.5
Tsuen Wan,25,Fanling,74,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Tsuen Wan,25,Sheung Shui,75,16.5,8.2,18.5,8.2,2,2,9.5,9.5
Tsuen Wan,25,Lo Wu,76,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Tsuen Wan,25,Lok Ma Chau,78,45.9,42.2,49.5,23.2,23.2,23.2,25,25
Tsuen Wan,25,East Tsim Sha Tsui,80,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Sai Ying Pun,81,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,HKU,82,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Kennedy Town,83,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Ho Man Tin,84,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Whampoa,85,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Ocean Park,86,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Wong Chuk Hang,87,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Lei Tung,88,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,South Horizons,89,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Hin Keng,90,11.6,5.6,13,5.6,2,2,6,6
Tsuen Wan,25,Kai Tak,91,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Sung Wong Toi,92,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,To Kwa Wan,93,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Exhibition Centre,94,14.9,7,15,7,2,2,7.5,7.5
Tsuen Wan,25,Che Kung Temple,96,11.6,5.7,14,5.7,2,2,6,6
Tsuen Wan,25,Sha Tin Wai,97,11.6,5.7,14,5.7,2,2,6,6
Tsuen Wan,25,City One,98,11.6,5.7,14,5.7,2,2,6,6
Tsuen Wan,25,Shek Mun,99,11.6,5.7,14,5.7,2,2,6,6
Tsuen Wan,25,Tai Shui Hang,100,15,7.2,16,7.2,2,2,7.5,7.5
Tsuen Wan,25,Heng On,101,15,7.2,16,7.2,2,2,7.5,7.5
Tsuen Wan,25,Ma On Shan,102,15,7.2,16,7.2,2,2,7.5,7.5
Tsuen Wan,25,Wu Kai Sha,103,15,7.2,16,7.2,2,2,7.5,7.5
Tsuen Wan,25,Austin,111,10.5,4.7,12,4.7,2,2,5,5
Tsuen Wan,25,Tsuen Wan West,114,4.7,2.1,5,2.1,2,2,2.5,2.5
Tsuen Wan,25,Kam Sheung Road,115,19.7,9.9,20.5,9.9,2,2,11.5,11.5
Tsuen Wan,25,Yuen Long,116,20.7,10.6,21.5,10.6,2,2,12,12
Tsuen Wan,25,Long Ping,117,20.7,10.6,21.5,10.6,2,2,12,12
Tsuen Wan,25,Tin Shui Wai,118,20.7,10.6,21.5,10.6,2,2,12,12
Tsuen Wan,25,Siu Hong,119,20.7,10.6,21.5,10.6,2,2,12,12
Tsuen Wan,25,Tuen Mun,120,20.7,10.6,21.5,10.6,2,2,12,12
Sheung Wan,26,Central,1,4.7,3,5,3,2,2,3.5,3.5
Sheung Wan,26,Admiralty,2,4.7,3,5,3,2,2,3.5,3.5
Sheung Wan,26,Tsim Sha Tsui,3,10.1,5.1,11.5,5.1,2,2,5.5,5.5
Sheung Wan,26,Jordan,4,10.1,5.1,11.5,5.1,2,2,5.5,5.5
Sheung Wan,26,Yau Ma Tei,5,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Sheung Wan,26,Mong Kok,6,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Sheung Wan,26,Shek Kip Mei,7,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Sheung Wan,26,Kowloon Tong,8,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Sheung Wan,26,Lok Fu,9,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Wong Tai Sin,10,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Diamond Hill,11,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Choi Hung,12,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Kowloon Bay,13,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Ngau Tau Kok,14,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Kwun Tong,15,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Prince Edward,16,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Sheung Wan,26,Sham Shui Po,17,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Sheung Wan,26,Cheung Sha Wan,18,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Sheung Wan,26,Lai Chi Kok,19,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Mei Foo,20,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Lai King,21,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Kwai Fong,22,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Kwai Hing,23,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Tai Wo Hau,24,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Tsuen Wan,25,14.9,7,15,7,2,2,7.5,7.5
Sheung Wan,26,Sheung Wan,26,0,0,0,0,0,0,0,0
Sheung Wan,26,Wan Chai,27,5.6,3,6,3,2,2,3.5,3.5
